Year,Month,HK_NOx_tonnes,HK_PM10_tonnes,HK_SO2_tonnes,GDP_real_monthly,ln_GDP_real,EI_NOx,ln_EI_NOx,EI_PM10,ln_EI_PM10,EI_SO2,ln_EI_SO2,fav_share,PRD_exposure_NOx,PRD_exposure_PM10,PRD_exposure_SO2,Temp_mean,RH_mean,Rainfall_mean,Pressure_mean,dln_EI_NOx,dPRD_exposure_NOx,dln_EI_PM10,dPRD_exposure_PM10,dln_EI_SO2,dPRD_exposure_SO2,dTemp_mean,dRH_mean,dRainfall_mean,dPressure_mean,dfav_share,dPRD_exposure_NOx_lag0,dPRD_exposure_NOx_lag1,dPRD_exposure_NOx_lag2,dPRD_exposure_NOx_lag3,dPRD_exposure_NOx_lag6,dPRD_exposure_PM10_lag0,dPRD_exposure_PM10_lag1,dPRD_exposure_PM10_lag2,dPRD_exposure_PM10_lag3,dPRD_exposure_PM10_lag6,dPRD_exposure_SO2_lag0,dPRD_exposure_SO2_lag1,dPRD_exposure_SO2_lag2,dPRD_exposure_SO2_lag3,dPRD_exposure_SO2_lag6,T,month_year
2013,8,9739.857670000001,515.595878,3075.939763061,235304.33333333334,12.36863499075214,0.04139259796887152,-3.1846532071586733,0.0021911873474493313,-6.123311714288497,0.01307217644268203,-4.33726924319839,0.0,0.0,0.0,0.0,28.606451612903225,82.83870967741936,14.37258064516129,1004.9000000000001,0.023431404150554336,-0.35856173001828917,0.013410317647878145,-0.3196961207545093,0.024448476733644142,-0.3402809912887372,0.6451612903225801,-2.225806451612897,0.29354838709677367,-2.2032258064515418,-0.03225806451612903,-0.35856173001828917,-0.7544451494006316,-0.3206658397329605,-1.5094813567567824,-1.457507112511704,-0.3196961207545093,-0.6771378441958567,-0.28301736758883556,-1.3541142305080276,-1.2915440631746562,-0.3402809912887372,-0.7196822298279284,-0.3049434199497858,-1.4413620007668793,-1.3757401381488177,152,2013_8
2013,9,9617.7312891,536.41469352,2906.083066141,235304.33333333334,12.36863499075214,0.04087358338392975,-3.1972713076391868,0.002279663472070921,-6.08372744687863,0.012350316821510582,-4.394073562673588,0.16666666666666666,1.8600763831270206,1.6697995590820203,1.7700040503286094,27.516666666666666,81.56666666666666,15.143333333333334,1008.52,-0.012618100480513483,1.8600763831270206,0.0395842674098672,1.6697995590820203,-0.05680431947519793,1.7700040503286094,-1.0897849462365592,-1.2720430107526965,0.7707526881720437,3.619999999999891,0.16666666666666666,1.8600763831270206,-0.35856173001828917,-0.7544451494006316,-0.3206658397329605,0.45626134211493197,1.6697995590820203,-0.3196961207545093,-0.6771378441958567,-0.28301736758883556,0.40961262391707187,1.7700040503286094,-0.3402809912887372,-0.7196822298279284,-0.3049434199497858,0.4394650603912118,153,2013_9
2013,10,9568.9225405,531.66098018,2821.97881426,247965.33333333334,12.421044230430056,0.03858975935009732,-3.2547683395210534,0.0021440939869820513,-6.145038199522626,0.01138053765953843,-4.475850605394875,0.25806451612903225,2.8835551308703216,2.5884855460430605,2.736768684024662,25.648387096774194,66.45161290322581,0.10483870967741934,1014.0709677419355,-0.05749703188186661,1.023478747743301,-0.06131075264399666,0.9186859869610402,-0.08177704272128672,0.9667646336960525,-1.8682795698924721,-15.115053763440855,-15.038494623655914,5.550967741935551,0.0913978494623656,1.023478747743301,1.8600763831270206,-0.35856173001828917,-0.7544451494006316,-0.9991168290006143,0.9186859869610402,1.6697995590820203,-0.3196961207545093,-0.6771378441958567,-0.886166019882237,0.9667646336960525,1.7700040503286094,-0.3402809912887372,-0.7196822298279284,-0.9582031083796512,154,2013_10
2013,11,9712.507681,536.70820211,2820.142208331,247965.33333333334,12.421044230430056,0.039168812633755254,-3.2398744449179158,0.002164448533571897,-6.13558966887849,0.011373130955124102,-4.4765016392832,0.4,4.479135936661278,4.019172935738857,4.245258731992498,21.696666666666665,72.46666666666667,2.783333333333333,1017.33,0.014893894603137614,1.5955808057909562,0.009448530644136532,1.4306873896957968,-0.0006510338883254363,1.5084900479678365,-3.951720430107528,6.015053763440861,2.6784946236559137,3.259032258064508,0.14193548387096777,1.5955808057909562,1.023478747743301,1.8600763831270206,-0.35856173001828917,-1.5094813567567824,1.4306873896957968,0.9186859869610402,1.6697995590820203,-0.3196961207545093,-1.3541142305080276,1.5084900479678365,0.9667646336960525,1.7700040503286094,-0.3402809912887372,-1.4413620007668793,155,2013_11
2013,12,10605.541944,592.81152838,3046.458554949,247965.33333333334,12.421044230430056,0.042770260670846466,-3.1519122620495597,0.002390703250373708,-6.036167709302593,0.012285824449717432,-4.399309164986679,0.8387096774193549,9.490779410238348,8.554689552391732,9.072555406706968,16.10967741935484,62.74193548387097,2.853225806451613,1019.6258064516129,0.08796218286835611,5.01164347357707,0.0994219595758965,4.535516616652875,0.07719247429652132,4.82729667471447,-5.586989247311827,-9.7247311827957,0.06989247311827995,2.2958064516128616,0.43870967741935485,5.01164347357707,1.5955808057909562,1.023478747743301,1.8600763831270206,-0.3206658397329605,4.535516616652875,1.4306873896957968,0.9186859869610402,1.6697995590820203,-0.28301736758883556,4.82729667471447,1.5084900479678365,0.9667646336960525,1.7700040503286094,-0.3049434199497858,156,2013_12
2014,1,8791.3857486,430.75745327,2632.286106468,230781.66666666666,12.349227376607782,0.03809395206984957,-3.2676997477739014,0.001866515046414721,-6.283682198343054,0.011405958473599145,-4.473619387004975,0.4838709677419355,5.285476285544949,4.675215017593954,4.909629239420425,16.31935483870968,67.45161290322581,0.004838709677419356,1021.2774193548387,-0.11578748572434172,-4.205303124693399,-0.24751448904046036,-3.8794745347977777,-0.07431022201829585,-4.162926167286543,0.20967741935483986,4.70967741935484,-2.8483870967741938,1.6516129032257822,-0.3548387096774194,-4.205303124693399,5.01164347357707,1.5955808057909562,1.023478747743301,-0.7544451494006316,-3.8794745347977777,4.535516616652875,1.4306873896957968,0.9186859869610402,-0.6771378441958567,-4.162926167286543,4.82729667471447,1.5084900479678365,0.9667646336960525,-0.7196822298279284,157,2014_1
2014,2,7837.1068371,405.78144498,2474.563827189,230781.66666666666,12.349227376607782,0.033958966283139186,-3.3826023572502364,0.0017582915092042262,-6.343412674805577,0.010722532092478462,-4.535407948574364,0.5,5.37157523467409,4.7932948458367495,5.040776762748825,15.471428571428572,81.85714285714286,1.4321428571428572,1017.6857142857143,-0.11490260947633502,0.08609894912914129,-0.05973047646252283,0.11807982824279506,-0.06178856156938917,0.13114752332840052,-0.8479262672811068,14.405529953917053,1.4273041474654378,-3.591705069124373,0.016129032258064502,0.08609894912914129,-4.205303124693399,5.01164347357707,1.5955808057909562,-0.35856173001828917,0.11807982824279506,-3.8794745347977777,4.535516616652875,1.4306873896957968,-0.3196961207545093,0.13114752332840052,-4.162926167286543,4.82729667471447,1.5084900479678365,-0.3402809912887372,158,2014_2
2014,3,9598.3273271,482.0087185,2953.380750518,230781.66666666666,12.349227376607782,0.04159051048436834,-3.179883251093259,0.002088591894936773,-6.171265174546496,0.012797293620310683,-4.358521566325518,0.3870967741935484,4.272101068705015,3.8061730654828443,3.998520291924386,18.690322580645162,83.38709677419355,6.711290322580645,1017.1064516129032,0.20271910615697752,-1.0994741659690748,0.1721475002590802,-0.9871217803539052,0.17688638224884645,-1.042256470824439,3.2188940092165907,1.5299539170506904,5.279147465437788,-0.579262672811069,-0.11290322580645162,-1.0994741659690748,0.08609894912914129,-4.205303124693399,5.01164347357707,1.8600763831270206,-0.9871217803539052,0.11807982824279506,-3.8794745347977777,4.535516616652875,1.6697995590820203,-1.042256470824439,0.13114752332840052,-4.162926167286543,4.82729667471447,1.7700040503286094,159,2014_3
2014,4,9217.8609939,465.84010537,2788.119691773,225285.66666666666,12.325124505518037,0.04091632250860759,-3.1962262122059175,0.0020677751597009426,-6.181282051795655,0.012375930226836446,-4.392001803507125,0.2,2.1985501145353825,1.958924380212161,2.0476027221732096,22.583333333333332,86.16666666666667,4.421666666666667,1013.3833333333333,-0.01634296111265865,-2.0735509541696326,-0.010016877249158895,-1.8472486852706833,-0.03348023718160764,-1.9509175697511765,3.89301075268817,2.77956989247312,-2.289623655913978,-3.723118279569917,-0.18709677419354837,-2.0735509541696326,-1.0994741659690748,0.08609894912914129,-4.205303124693399,1.023478747743301,-1.8472486852706833,-0.9871217803539052,0.11807982824279506,-3.8794745347977777,0.9186859869610402,-1.9509175697511765,-1.042256470824439,0.13114752332840052,-4.162926167286543,0.9667646336960525,160,2014_4
2014,5,9003.2808992,467.45642802000003,2759.7381593,225285.66666666666,12.325124505518037,0.03996384249567586,-3.2197801712742744,0.002074949706905455,-6.177818363229137,0.012249950030701761,-4.402233421126107,0.07142857142857142,0.7822811038015463,0.6987666379349131,0.7304448474958358,26.74285714285714,84.71428571428571,15.051785714285714,1009.5964285714286,-0.02355395906835689,-1.4162690107338363,0.0034636885665184636,-1.2601577422772479,-0.010231617618981836,-1.3171578746773738,4.159523809523808,-1.4523809523809632,10.630119047619047,-3.7869047619046796,-0.1285714285714286,-1.4162690107338363,-2.0735509541696326,-1.0994741659690748,0.08609894912914129,1.5955808057909562,-1.2601577422772479,-1.8472486852706833,-0.9871217803539052,0.11807982824279506,1.4306873896957968,-1.3171578746773738,-1.9509175697511765,-1.042256470824439,0.13114752332840052,1.5084900479678365,161,2014_5
